timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/04/02 09:07:12.769, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.73 W, 60
2026/04/02 09:07:13.769, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 134.71 W, 60
2026/04/02 09:07:14.769, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.90 W, 60
2026/04/02 09:07:15.770, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 131.76 W, 60
2026/04/02 09:07:16.770, 33 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.85 W, 60
2026/04/02 09:07:17.771, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.94 W, 60
2026/04/02 09:07:18.771, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 132.46 W, 60
2026/04/02 09:07:19.771, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.94 W, 60
2026/04/02 09:07:20.772, 33 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 132.04 W, 60
2026/04/02 09:07:21.772, 41 %, 29 %, 743 MiB, 44748 MiB, 46068 MiB, 130.12 W, 60
2026/04/02 09:07:22.773, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 137.82 W, 60
2026/04/02 09:07:23.773, 31 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 132.24 W, 61
2026/04/02 09:07:24.773, 33 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 130.12 W, 61
2026/04/02 09:07:25.774, 32 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 132.78 W, 61
2026/04/02 09:07:26.774, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.92 W, 61
2026/04/02 09:07:27.775, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.03 W, 61
2026/04/02 09:07:28.775, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 133.59 W, 61
2026/04/02 09:07:29.775, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 132.55 W, 61
2026/04/02 09:07:30.776, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 133.34 W, 61
2026/04/02 09:07:31.776, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 129.96 W, 61
2026/04/02 09:07:32.777, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.23 W, 61
2026/04/02 09:07:33.777, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 133.22 W, 61
2026/04/02 09:07:34.777, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 133.81 W, 61
2026/04/02 09:07:35.778, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.09 W, 61
2026/04/02 09:07:36.778, 37 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 131.50 W, 61
2026/04/02 09:07:37.779, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 133.83 W, 61
2026/04/02 09:07:38.779, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 133.43 W, 61
2026/04/02 09:07:39.780, 32 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 130.48 W, 61
2026/04/02 09:07:40.780, 31 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 131.60 W, 61
2026/04/02 09:07:41.781, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.74 W, 61
2026/04/02 09:07:42.781, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 134.62 W, 61
2026/04/02 09:07:43.782, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 137.22 W, 62
2026/04/02 09:07:44.782, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 132.09 W, 62
2026/04/02 09:07:45.783, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 133.69 W, 62
2026/04/02 09:07:46.783, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.49 W, 62
2026/04/02 09:07:47.784, 42 %, 30 %, 743 MiB, 44748 MiB, 46068 MiB, 139.16 W, 62
2026/04/02 09:07:48.784, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 139.28 W, 62
2026/04/02 09:07:49.784, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 135.70 W, 62
2026/04/02 09:07:50.785, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 134.63 W, 62
2026/04/02 09:07:51.785, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 135.64 W, 62
2026/04/02 09:07:52.786, 31 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 135.02 W, 62
2026/04/02 09:07:53.786, 32 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 133.30 W, 62
2026/04/02 09:07:54.787, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.62 W, 62
2026/04/02 09:07:55.787, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 135.58 W, 62
2026/04/02 09:07:56.788, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.04 W, 62
2026/04/02 09:07:57.788, 37 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 131.65 W, 62
2026/04/02 09:07:58.789, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 134.03 W, 62
2026/04/02 09:07:59.789, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 138.13 W, 62
2026/04/02 09:08:00.789, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 136.16 W, 62
2026/04/02 09:08:01.790, 38 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 134.41 W, 62
2026/04/02 09:08:02.790, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 132.07 W, 63
2026/04/02 09:08:03.791, 33 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 130.85 W, 62
2026/04/02 09:08:04.791, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 134.39 W, 62
2026/04/02 09:08:05.791, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 133.53 W, 63
2026/04/02 09:08:06.792, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.66 W, 63
2026/04/02 09:08:07.792, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 136.29 W, 63
2026/04/02 09:08:08.793, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 137.12 W, 63
2026/04/02 09:08:09.793, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.00 W, 63
2026/04/02 09:08:10.794, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 137.63 W, 63
2026/04/02 09:08:11.794, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 135.72 W, 63
2026/04/02 09:08:12.795, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 134.86 W, 63
2026/04/02 09:08:13.795, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 135.45 W, 63
2026/04/02 09:08:14.796, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 134.31 W, 63
2026/04/02 09:08:15.796, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.05 W, 63
2026/04/02 09:08:16.797, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.22 W, 63
2026/04/02 09:08:17.797, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 135.56 W, 63
2026/04/02 09:08:18.798, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 133.46 W, 63
2026/04/02 09:08:19.798, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 134.41 W, 63
2026/04/02 09:08:20.798, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 137.05 W, 63
2026/04/02 09:08:21.799, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 137.75 W, 63
2026/04/02 09:08:22.799, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 138.88 W, 63
2026/04/02 09:08:23.800, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.33 W, 63
2026/04/02 09:08:24.800, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 134.77 W, 63
2026/04/02 09:08:25.800, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 135.67 W, 64
2026/04/02 09:08:26.801, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 140.97 W, 63
2026/04/02 09:08:27.801, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 139.46 W, 63
2026/04/02 09:08:28.802, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 136.89 W, 63
2026/04/02 09:08:29.802, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 132.80 W, 63
2026/04/02 09:08:30.802, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 136.90 W, 63
2026/04/02 09:08:31.803, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 137.13 W, 64
2026/04/02 09:08:32.803, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.74 W, 64
2026/04/02 09:08:33.804, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 139.74 W, 64
2026/04/02 09:08:34.804, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 135.79 W, 64
2026/04/02 09:08:35.805, 40 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 142.30 W, 64
2026/04/02 09:08:36.805, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 139.44 W, 64
2026/04/02 09:08:37.806, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 139.65 W, 64
2026/04/02 09:08:38.806, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 134.62 W, 64
2026/04/02 09:08:39.806, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 134.31 W, 64
2026/04/02 09:08:40.807, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 137.56 W, 64
2026/04/02 09:08:41.807, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 138.88 W, 64
2026/04/02 09:08:42.807, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 135.17 W, 64
2026/04/02 09:08:43.808, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 139.44 W, 64
2026/04/02 09:08:44.808, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 133.83 W, 64
2026/04/02 09:08:45.809, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 134.59 W, 64
2026/04/02 09:08:46.809, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 135.12 W, 64
2026/04/02 09:08:47.809, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 133.20 W, 64
2026/04/02 09:08:48.810, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 137.79 W, 64
2026/04/02 09:08:49.810, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 138.19 W, 64
2026/04/02 09:08:50.811, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 136.38 W, 64
2026/04/02 09:08:51.811, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 134.78 W, 64
2026/04/02 09:08:52.812, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 136.60 W, 64
2026/04/02 09:08:53.812, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.55 W, 64
2026/04/02 09:08:54.813, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 137.59 W, 64
2026/04/02 09:08:55.814, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 135.94 W, 65
2026/04/02 09:08:56.814, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.99 W, 65
2026/04/02 09:08:57.814, 33 %, 17 %, 743 MiB, 44748 MiB, 46068 MiB, 130.74 W, 64
2026/04/02 09:08:58.815, 31 %, 15 %, 743 MiB, 44748 MiB, 46068 MiB, 127.17 W, 64
2026/04/02 09:08:59.815, 32 %, 16 %, 743 MiB, 44748 MiB, 46068 MiB, 124.58 W, 64
2026/04/02 09:09:00.816, 33 %, 17 %, 743 MiB, 44748 MiB, 46068 MiB, 122.76 W, 64
2026/04/02 09:09:01.816, 32 %, 16 %, 743 MiB, 44748 MiB, 46068 MiB, 123.36 W, 64
2026/04/02 09:09:02.816, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 132.76 W, 64
2026/04/02 09:09:03.817, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 134.95 W, 64
2026/04/02 09:09:04.817, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 139.85 W, 65
2026/04/02 09:09:05.817, 33 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 139.41 W, 65
2026/04/02 09:09:06.818, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 135.47 W, 65
2026/04/02 09:09:07.818, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 140.02 W, 65
2026/04/02 09:09:08.819, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 139.04 W, 65
2026/04/02 09:09:09.819, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 143.50 W, 65
2026/04/02 09:09:10.820, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 137.62 W, 65
2026/04/02 09:09:11.820, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 137.49 W, 65
2026/04/02 09:09:12.821, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 140.16 W, 65
2026/04/02 09:09:13.821, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 140.18 W, 65
2026/04/02 09:09:14.822, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 139.17 W, 65
2026/04/02 09:09:15.822, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 138.68 W, 65
2026/04/02 09:09:16.822, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 143.45 W, 65
2026/04/02 09:09:17.823, 33 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 136.18 W, 65
2026/04/02 09:09:18.823, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 135.46 W, 65
2026/04/02 09:09:19.824, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 142.74 W, 65
2026/04/02 09:09:20.824, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 141.54 W, 65
2026/04/02 09:09:21.824, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 136.41 W, 65
2026/04/02 09:09:22.825, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.59 W, 65
2026/04/02 09:09:23.825, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.60 W, 65
2026/04/02 09:09:24.826, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 137.60 W, 65
2026/04/02 09:09:25.826, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.19 W, 65
2026/04/02 09:09:26.827, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.37 W, 65
2026/04/02 09:09:27.827, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 139.71 W, 65
2026/04/02 09:09:28.828, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 139.48 W, 66
2026/04/02 09:09:29.828, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 145.15 W, 66
2026/04/02 09:09:30.829, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 141.28 W, 66
2026/04/02 09:09:31.829, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.51 W, 66
2026/04/02 09:09:32.830, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 139.54 W, 66
2026/04/02 09:09:33.830, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 137.64 W, 66
2026/04/02 09:09:34.831, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.23 W, 66
2026/04/02 09:09:35.831, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 141.08 W, 66
2026/04/02 09:09:36.831, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.19 W, 66
2026/04/02 09:09:37.832, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 139.42 W, 66
2026/04/02 09:09:38.832, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 139.02 W, 66
2026/04/02 09:09:39.833, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.49 W, 66
2026/04/02 09:09:40.833, 33 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.23 W, 66
2026/04/02 09:09:41.834, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 138.54 W, 66
2026/04/02 09:09:42.834, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 137.03 W, 66
2026/04/02 09:09:43.834, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.63 W, 66
2026/04/02 09:09:44.835, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 137.58 W, 66
2026/04/02 09:09:45.835, 32 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 139.46 W, 66
2026/04/02 09:09:46.835, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 139.87 W, 66
2026/04/02 09:09:47.836, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 141.07 W, 66
2026/04/02 09:09:48.836, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.70 W, 66
2026/04/02 09:09:49.837, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 139.61 W, 66
2026/04/02 09:09:50.837, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.72 W, 66
2026/04/02 09:09:51.838, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 137.03 W, 66
2026/04/02 09:09:52.838, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.79 W, 66
2026/04/02 09:09:53.839, 36 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 139.93 W, 66
2026/04/02 09:09:54.839, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 140.59 W, 66
2026/04/02 09:09:55.840, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.89 W, 66
2026/04/02 09:09:56.840, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 136.90 W, 66
2026/04/02 09:09:57.840, 34 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 140.00 W, 66
2026/04/02 09:09:58.841, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 138.04 W, 67
2026/04/02 09:09:59.841, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 141.24 W, 67
2026/04/02 09:10:00.842, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 142.34 W, 67
2026/04/02 09:10:01.842, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.52 W, 66
2026/04/02 09:10:02.843, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.52 W, 67
2026/04/02 09:10:03.843, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 134.14 W, 67
2026/04/02 09:10:04.844, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 139.93 W, 67
2026/04/02 09:10:05.844, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.24 W, 67
2026/04/02 09:10:06.844, 36 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 141.65 W, 67
2026/04/02 09:10:07.845, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 139.31 W, 67
2026/04/02 09:10:08.845, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 139.84 W, 67
2026/04/02 09:10:09.846, 34 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 141.93 W, 67
2026/04/02 09:10:10.846, 40 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 140.07 W, 67
2026/04/02 09:10:11.846, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 137.99 W, 67
2026/04/02 09:10:12.847, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 140.18 W, 67
2026/04/02 09:10:13.847, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 140.61 W, 67
2026/04/02 09:10:14.848, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 145.10 W, 67
2026/04/02 09:10:15.848, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.33 W, 67
2026/04/02 09:10:16.849, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 138.20 W, 67
2026/04/02 09:10:17.849, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 144.27 W, 67
2026/04/02 09:10:18.850, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.34 W, 67
2026/04/02 09:10:19.850, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.91 W, 67
2026/04/02 09:10:20.851, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 142.02 W, 67
2026/04/02 09:10:21.851, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 141.07 W, 67
2026/04/02 09:10:22.852, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.23 W, 67
2026/04/02 09:10:23.852, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 143.05 W, 67
2026/04/02 09:10:24.853, 37 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 137.34 W, 67
2026/04/02 09:10:25.853, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 141.75 W, 67
2026/04/02 09:10:26.853, 39 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 139.31 W, 67
2026/04/02 09:10:27.854, 39 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 140.27 W, 67
2026/04/02 09:10:28.854, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 147.43 W, 67
2026/04/02 09:10:29.855, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 144.08 W, 67
2026/04/02 09:10:30.855, 38 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 142.02 W, 67
2026/04/02 09:10:31.855, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 141.27 W, 68
2026/04/02 09:10:32.856, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 143.76 W, 67
2026/04/02 09:10:33.856, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 143.05 W, 68
2026/04/02 09:10:34.857, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 146.86 W, 68
2026/04/02 09:10:35.857, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 138.88 W, 67
2026/04/02 09:10:36.858, 39 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 144.93 W, 68
2026/04/02 09:10:37.858, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 144.10 W, 68
2026/04/02 09:10:38.859, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 144.15 W, 68
2026/04/02 09:10:39.859, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 143.58 W, 68
2026/04/02 09:10:40.859, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 149.16 W, 68
2026/04/02 09:10:41.860, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 145.12 W, 68
2026/04/02 09:10:42.860, 37 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 142.94 W, 68
2026/04/02 09:10:43.861, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 137.49 W, 68
2026/04/02 09:10:44.861, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 140.35 W, 68
2026/04/02 09:10:45.862, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.56 W, 68
2026/04/02 09:10:46.862, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 143.01 W, 68
2026/04/02 09:10:47.863, 33 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 139.82 W, 68
2026/04/02 09:10:48.863, 35 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 138.19 W, 68
2026/04/02 09:10:49.863, 33 %, 22 %, 743 MiB, 44748 MiB, 46068 MiB, 139.23 W, 68
2026/04/02 09:10:50.864, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 139.44 W, 68
2026/04/02 09:10:51.864, 37 %, 27 %, 743 MiB, 44748 MiB, 46068 MiB, 141.93 W, 68
2026/04/02 09:10:52.865, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.27 W, 68
2026/04/02 09:10:53.865, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 142.26 W, 68
2026/04/02 09:10:54.866, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 140.84 W, 68
2026/04/02 09:10:55.866, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 140.52 W, 68
2026/04/02 09:10:56.867, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.25 W, 68
2026/04/02 09:10:57.867, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.32 W, 68
2026/04/02 09:10:58.867, 32 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 137.93 W, 68
2026/04/02 09:10:59.868, 32 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 137.76 W, 68
2026/04/02 09:11:00.868, 32 %, 20 %, 743 MiB, 44748 MiB, 46068 MiB, 141.35 W, 68
2026/04/02 09:11:01.868, 33 %, 21 %, 743 MiB, 44748 MiB, 46068 MiB, 140.49 W, 68
2026/04/02 09:11:02.869, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 140.14 W, 68
2026/04/02 09:11:03.869, 35 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 141.53 W, 68
2026/04/02 09:11:04.870, 38 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 145.64 W, 68
2026/04/02 09:11:05.870, 39 %, 29 %, 743 MiB, 44748 MiB, 46068 MiB, 144.39 W, 68
2026/04/02 09:11:06.871, 38 %, 28 %, 743 MiB, 44748 MiB, 46068 MiB, 139.30 W, 68
2026/04/02 09:11:07.871, 36 %, 25 %, 743 MiB, 44748 MiB, 46068 MiB, 140.22 W, 68
2026/04/02 09:11:08.871, 35 %, 24 %, 743 MiB, 44748 MiB, 46068 MiB, 142.50 W, 68
2026/04/02 09:11:09.872, 35 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.24 W, 68
2026/04/02 09:11:10.873, 36 %, 26 %, 743 MiB, 44748 MiB, 46068 MiB, 141.46 W, 68
2026/04/02 09:11:11.873, 34 %, 23 %, 743 MiB, 44748 MiB, 46068 MiB, 141.69 W, 68
