 timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.free [MiB], memory.total [MiB], power.draw [W], temperature.gpu
2026/04/02 18:29:00.940, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 111.92 W, 61
2026/04/02 18:29:01.940, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 106.91 W, 61
2026/04/02 18:29:02.941, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.18 W, 61
2026/04/02 18:29:03.941, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.62 W, 61
2026/04/02 18:29:04.942, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 112.07 W, 61
2026/04/02 18:29:05.942, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.30 W, 61
2026/04/02 18:29:06.943, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 119.54 W, 61
2026/04/02 18:29:07.943, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 111.78 W, 61
2026/04/02 18:29:08.943, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 107.91 W, 61
2026/04/02 18:29:09.944, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.28 W, 61
2026/04/02 18:29:10.944, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 119.28 W, 61
2026/04/02 18:29:11.944, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 111.38 W, 61
2026/04/02 18:29:12.945, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.84 W, 61
2026/04/02 18:29:13.945, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.40 W, 61
2026/04/02 18:29:14.946, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 121.65 W, 61
2026/04/02 18:29:15.946, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 112.59 W, 61
2026/04/02 18:29:16.946, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 108.57 W, 61
2026/04/02 18:29:17.947, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 113.18 W, 61
2026/04/02 18:29:18.947, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 118.68 W, 61
2026/04/02 18:29:19.948, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.19 W, 61
2026/04/02 18:29:20.948, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 118.21 W, 61
2026/04/02 18:29:21.948, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 104.92 W, 61
2026/04/02 18:29:22.949, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.91 W, 61
2026/04/02 18:29:23.949, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 118.78 W, 61
2026/04/02 18:29:24.949, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 120.99 W, 61
2026/04/02 18:29:25.950, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.13 W, 61
2026/04/02 18:29:26.950, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.07 W, 61
2026/04/02 18:29:27.951, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.90 W, 61
2026/04/02 18:29:28.951, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.91 W, 61
2026/04/02 18:29:29.952, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 112.61 W, 61
2026/04/02 18:29:30.952, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.37 W, 61
2026/04/02 18:29:31.952, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 119.19 W, 61
2026/04/02 18:29:32.952, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 109.45 W, 61
2026/04/02 18:29:33.953, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.65 W, 61
2026/04/02 18:29:34.953, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.06 W, 61
2026/04/02 18:29:35.953, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.69 W, 61
2026/04/02 18:29:36.954, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 106.65 W, 61
2026/04/02 18:29:37.954, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 112.17 W, 61
2026/04/02 18:29:38.954, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 120.01 W, 61
2026/04/02 18:29:39.955, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 122.26 W, 61
2026/04/02 18:29:40.955, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 109.60 W, 61
2026/04/02 18:29:41.956, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.82 W, 61
2026/04/02 18:29:42.956, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.52 W, 61
2026/04/02 18:29:43.956, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 109.97 W, 61
2026/04/02 18:29:44.957, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 103.89 W, 61
2026/04/02 18:29:45.957, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 103.07 W, 61
2026/04/02 18:29:46.958, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 106.34 W, 61
2026/04/02 18:29:47.958, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 117.85 W, 61
2026/04/02 18:29:48.958, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.85 W, 61
2026/04/02 18:29:49.959, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.78 W, 61
2026/04/02 18:29:50.959, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 107.30 W, 61
2026/04/02 18:29:51.960, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.75 W, 61
2026/04/02 18:29:52.960, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 113.90 W, 61
2026/04/02 18:29:53.960, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.44 W, 61
2026/04/02 18:29:54.961, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 106.96 W, 61
2026/04/02 18:29:55.961, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 114.52 W, 61
2026/04/02 18:29:56.961, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.72 W, 61
2026/04/02 18:29:57.962, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 114.32 W, 61
2026/04/02 18:29:58.962, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 106.86 W, 61
2026/04/02 18:29:59.962, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 113.23 W, 61
2026/04/02 18:30:00.963, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 119.01 W, 61
2026/04/02 18:30:01.963, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 121.26 W, 61
2026/04/02 18:30:02.964, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 109.62 W, 61
2026/04/02 18:30:03.964, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.14 W, 61
2026/04/02 18:30:04.964, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 118.17 W, 61
2026/04/02 18:30:05.965, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 111.09 W, 61
2026/04/02 18:30:06.965, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 105.18 W, 61
2026/04/02 18:30:07.965, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 114.38 W, 61
2026/04/02 18:30:08.966, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.13 W, 61
2026/04/02 18:30:09.966, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 111.87 W, 61
2026/04/02 18:30:10.967, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 112.62 W, 61
2026/04/02 18:30:11.967, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.42 W, 61
2026/04/02 18:30:12.967, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 106.44 W, 61
2026/04/02 18:30:13.968, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 113.55 W, 61
2026/04/02 18:30:14.968, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.27 W, 61
2026/04/02 18:30:15.968, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 108.14 W, 61
2026/04/02 18:30:16.969, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 118.49 W, 61
2026/04/02 18:30:17.969, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 116.91 W, 61
2026/04/02 18:30:18.970, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.99 W, 61
2026/04/02 18:30:19.970, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.11 W, 61
2026/04/02 18:30:20.970, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 108.15 W, 61
2026/04/02 18:30:21.971, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.80 W, 61
2026/04/02 18:30:22.971, 25 %, 15 %, 653 MiB, 44838 MiB, 46068 MiB, 114.67 W, 61
2026/04/02 18:30:23.972, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.22 W, 61
2026/04/02 18:30:24.972, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.26 W, 61
2026/04/02 18:30:25.972, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 108.09 W, 61
2026/04/02 18:30:26.973, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 118.33 W, 61
2026/04/02 18:30:27.973, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 110.99 W, 61
2026/04/02 18:30:28.973, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 109.24 W, 61
2026/04/02 18:30:29.974, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.77 W, 61
2026/04/02 18:30:30.974, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 115.35 W, 61
2026/04/02 18:30:31.975, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 103.86 W, 61
2026/04/02 18:30:32.975, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 108.12 W, 61
2026/04/02 18:30:33.976, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.69 W, 61
2026/04/02 18:30:34.976, 21 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 115.40 W, 61
2026/04/02 18:30:35.976, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 112.21 W, 61
2026/04/02 18:30:36.977, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 111.25 W, 61
2026/04/02 18:30:37.977, 25 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.10 W, 61
2026/04/02 18:30:38.978, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 108.69 W, 61
2026/04/02 18:30:39.978, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 116.56 W, 61
2026/04/02 18:30:40.978, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.70 W, 61
2026/04/02 18:30:41.979, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 106.24 W, 61
2026/04/02 18:30:42.979, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 117.34 W, 61
2026/04/02 18:30:43.980, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 115.76 W, 61
2026/04/02 18:30:44.980, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 122.59 W, 61
2026/04/02 18:30:45.980, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 114.05 W, 61
2026/04/02 18:30:46.981, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 107.50 W, 61
2026/04/02 18:30:47.982, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 109.19 W, 61
2026/04/02 18:30:48.982, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.56 W, 61
2026/04/02 18:30:49.982, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 105.12 W, 61
2026/04/02 18:30:50.983, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 106.80 W, 61
2026/04/02 18:30:51.983, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.49 W, 61
2026/04/02 18:30:52.983, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 114.39 W, 61
2026/04/02 18:30:53.984, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.06 W, 61
2026/04/02 18:30:54.984, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 107.63 W, 61
2026/04/02 18:30:55.984, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.53 W, 61
2026/04/02 18:30:56.985, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 119.93 W, 61
2026/04/02 18:30:57.985, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 113.43 W, 61
2026/04/02 18:30:58.985, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.21 W, 61
2026/04/02 18:30:59.986, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 115.53 W, 61
2026/04/02 18:31:00.986, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.13 W, 61
2026/04/02 18:31:01.987, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 105.66 W, 61
2026/04/02 18:31:02.987, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.54 W, 61
2026/04/02 18:31:03.987, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 116.16 W, 61
2026/04/02 18:31:04.988, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.09 W, 61
2026/04/02 18:31:05.988, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 119.42 W, 61
2026/04/02 18:31:06.989, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 110.49 W, 61
2026/04/02 18:31:07.989, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 108.62 W, 61
2026/04/02 18:31:08.989, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.29 W, 61
2026/04/02 18:31:09.990, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.97 W, 61
2026/04/02 18:31:10.990, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 116.91 W, 61
2026/04/02 18:31:11.991, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.54 W, 61
2026/04/02 18:31:12.991, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 107.56 W, 61
2026/04/02 18:31:13.991, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 114.63 W, 61
2026/04/02 18:31:14.991, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.78 W, 61
2026/04/02 18:31:15.992, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.69 W, 61
2026/04/02 18:31:16.992, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.23 W, 61
2026/04/02 18:31:17.993, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.25 W, 61
2026/04/02 18:31:18.993, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 109.53 W, 61
2026/04/02 18:31:19.993, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.20 W, 61
2026/04/02 18:31:20.994, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.43 W, 61
2026/04/02 18:31:21.994, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 117.76 W, 61
2026/04/02 18:31:22.995, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 116.99 W, 61
2026/04/02 18:31:23.995, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 111.84 W, 61
2026/04/02 18:31:24.996, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 106.54 W, 61
2026/04/02 18:31:25.996, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 115.99 W, 61
2026/04/02 18:31:26.996, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.22 W, 61
2026/04/02 18:31:27.997, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.90 W, 61
2026/04/02 18:31:28.997, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 111.86 W, 61
2026/04/02 18:31:29.998, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.26 W, 61
2026/04/02 18:31:30.998, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.44 W, 61
2026/04/02 18:31:31.998, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 112.03 W, 61
2026/04/02 18:31:32.998, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.94 W, 61
2026/04/02 18:31:33.999, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.93 W, 61
2026/04/02 18:31:34.999, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 111.48 W, 61
2026/04/02 18:31:36.000, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 117.12 W, 61
2026/04/02 18:31:37.000, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.17 W, 61
2026/04/02 18:31:38.000, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 105.21 W, 61
2026/04/02 18:31:39.001, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 113.47 W, 61
2026/04/02 18:31:40.001, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.38 W, 61
2026/04/02 18:31:41.002, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.21 W, 61
2026/04/02 18:31:42.002, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 110.31 W, 61
2026/04/02 18:31:43.002, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 107.49 W, 61
2026/04/02 18:31:44.003, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.39 W, 61
2026/04/02 18:31:45.003, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 108.55 W, 61
2026/04/02 18:31:46.004, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.74 W, 61
2026/04/02 18:31:47.004, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 120.12 W, 61
2026/04/02 18:31:48.004, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 109.33 W, 61
2026/04/02 18:31:49.005, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 108.57 W, 61
2026/04/02 18:31:50.005, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.73 W, 61
2026/04/02 18:31:51.006, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 113.31 W, 61
2026/04/02 18:31:52.006, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 105.03 W, 61
2026/04/02 18:31:53.007, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 108.43 W, 61
2026/04/02 18:31:54.007, 25 %, 15 %, 653 MiB, 44838 MiB, 46068 MiB, 116.78 W, 61
2026/04/02 18:31:55.007, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.09 W, 61
2026/04/02 18:31:56.008, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.58 W, 61
2026/04/02 18:31:57.008, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 112.97 W, 61
2026/04/02 18:31:58.008, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.83 W, 61
2026/04/02 18:31:59.009, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 108.28 W, 61
2026/04/02 18:32:00.009, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.72 W, 61
2026/04/02 18:32:01.009, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.20 W, 61
2026/04/02 18:32:02.010, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 110.90 W, 61
2026/04/02 18:32:03.010, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 117.60 W, 61
2026/04/02 18:32:04.011, 24 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 121.75 W, 61
2026/04/02 18:32:05.011, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 110.04 W, 61
2026/04/02 18:32:06.011, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 115.35 W, 61
2026/04/02 18:32:07.012, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 118.05 W, 61
2026/04/02 18:32:08.012, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 111.08 W, 61
2026/04/02 18:32:09.013, 25 %, 15 %, 653 MiB, 44838 MiB, 46068 MiB, 116.21 W, 61
2026/04/02 18:32:10.013, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 110.55 W, 61
2026/04/02 18:32:11.013, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 118.02 W, 61
2026/04/02 18:32:12.013, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 117.00 W, 61
2026/04/02 18:32:13.014, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 110.12 W, 61
2026/04/02 18:32:14.014, 25 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 115.07 W, 61
2026/04/02 18:32:15.014, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 112.50 W, 61
2026/04/02 18:32:16.015, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.82 W, 61
2026/04/02 18:32:17.015, 22 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 120.18 W, 61
2026/04/02 18:32:18.016, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.71 W, 61
2026/04/02 18:32:19.016, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 106.71 W, 61
2026/04/02 18:32:20.016, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.93 W, 61
2026/04/02 18:32:21.017, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.72 W, 61
2026/04/02 18:32:22.017, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.63 W, 61
2026/04/02 18:32:23.018, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 114.18 W, 61
2026/04/02 18:32:24.018, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 105.27 W, 61
2026/04/02 18:32:25.018, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 111.16 W, 61
2026/04/02 18:32:26.019, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.14 W, 61
2026/04/02 18:32:27.019, 25 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 118.36 W, 61
2026/04/02 18:32:28.020, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 113.22 W, 61
2026/04/02 18:32:29.020, 22 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 109.58 W, 61
2026/04/02 18:32:30.020, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 115.38 W, 61
2026/04/02 18:32:31.021, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.43 W, 61
2026/04/02 18:32:32.021, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 121.70 W, 61
2026/04/02 18:32:33.022, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 114.14 W, 61
2026/04/02 18:32:34.022, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 113.40 W, 61
2026/04/02 18:32:35.022, 22 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.81 W, 61
2026/04/02 18:32:36.023, 22 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 119.33 W, 61
2026/04/02 18:32:37.023, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 115.72 W, 61
2026/04/02 18:32:38.023, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 113.70 W, 61
2026/04/02 18:32:39.024, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.92 W, 61
2026/04/02 18:32:40.024, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 109.43 W, 61
2026/04/02 18:32:41.025, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 116.42 W, 61
2026/04/02 18:32:42.025, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 114.92 W, 61
2026/04/02 18:32:43.025, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.13 W, 61
2026/04/02 18:32:44.026, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 115.04 W, 61
2026/04/02 18:32:45.026, 24 %, 14 %, 653 MiB, 44838 MiB, 46068 MiB, 115.92 W, 61
2026/04/02 18:32:46.026, 23 %, 12 %, 653 MiB, 44838 MiB, 46068 MiB, 107.20 W, 61
2026/04/02 18:32:47.027, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.22 W, 61
2026/04/02 18:32:48.027, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 121.29 W, 61
2026/04/02 18:32:49.028, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 112.32 W, 61
2026/04/02 18:32:50.028, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.64 W, 61
2026/04/02 18:32:51.028, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 113.17 W, 61
2026/04/02 18:32:52.029, 21 %, 11 %, 653 MiB, 44838 MiB, 46068 MiB, 114.74 W, 61
2026/04/02 18:32:53.029, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.96 W, 61
2026/04/02 18:32:54.029, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 113.33 W, 61
2026/04/02 18:32:55.030, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 108.68 W, 61
2026/04/02 18:32:56.030, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 118.64 W, 61
2026/04/02 18:32:57.030, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 123.14 W, 61
2026/04/02 18:32:58.031, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 116.92 W, 61
2026/04/02 18:32:59.031, 24 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 117.91 W, 61
2026/04/02 18:33:00.031, 23 %, 13 %, 653 MiB, 44838 MiB, 46068 MiB, 107.29 W, 61
